,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,sentence_id,new-disc-stack-lc,new-disc-stack-lc-rev,new-disc-stack-bu,new-disc-stack-bu-rev,new-disc-pred-td,new-disc-pred-td-rev,new-disc-changed-lc,new-disc-changed-lc-rev,new-disc-changed-bu,new-disc-changed-bu-rev,new-disc-changed-td,new-disc-changed-td-rev,new-disc-old-lc,new-disc-old-rev,new-disc-old-td,new-disc-old-bu,new-disc-filler-gap,new-disc-filler-gap-only-filler,new-disc-filler-gap-only-gap,new-disc-filler-gap-only-rule-1,new-disc-filler-gap-only-rule-2,new-disc-filler-gap-only-rule-3,new-disc-filler-gap-only-rule-4,new-disc-filler-gap-only-rule-5,new-disc-filler-gap-only-rule-6,new-disc-filler-gap-only-rule-7,new-proj-stack-lc,new-proj-stack-lc-rev,new-proj-stack-bu,new-proj-stack-bu-rev,new-proj-pred-td,new-proj-pred-td-rev,new-proj-changed-lc,new-proj-changed-lc-rev,new-proj-changed-bu,new-proj-changed-bu-rev,new-proj-changed-td,new-proj-changed-td-rev,new-proj-old-lc,new-proj-old-rev,new-proj-old-td,new-proj-old-bu,new-proj-filler-gap,new-proj-filler-gap-only-filler,new-proj-filler-gap-only-gap,new-proj-filler-gap-only-rule-1,new-proj-filler-gap-only-rule-2,new-proj-filler-gap-only-rule-3,new-proj-filler-gap-only-rule-4,new-proj-filler-gap-only-rule-5,new-proj-filler-gap-only-rule-6,new-proj-filler-gap-only-rule-7
7310,中,中,72.41,72.55,11.01019816111366,PROPN,5,1,3,2,1197,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
7311,出,出,72.55,72.74,9.616849668063612,VERB,5,2,1,2,1197,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7312,了,了,72.74,72.83,11.717088826693631,PART,5,1,1,1,1197,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7313,四,四,72.83,73.05,9.35353164486134,NUM,5,3,1,2,1197,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7314,个,个,73.05,73.15,10.347959152135804,NUM,5,2,3,3,1197,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7315,差错,差错,73.15,73.55,4.13974804567595,NOUN,5,2,9,3,1197,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7316,第二,第二,74.13,74.51,2.4071252722679697,NUM,5,4,1,2,1198,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7317,次,次,74.51,74.78,9.152645473077383,NUM,5,2,3,3,1198,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7318,在,在,75.1,75.24,11.76214703363635,VERB,5,2,1,2,1199,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7319,十一,十一,75.24,75.54,0.9357011253939784,NUM,5,3,1,2,1199,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7320,年,年,75.54,75.73,11.45070769414057,NOUN,5,2,3,3,1199,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7321,前,前,75.73,75.98,8.716430860586504,PART,5,1,3,2,1199,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7322,是,是,76.32,76.49,11.813576063887458,VERB,5,4,1,2,1200,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7323,风湿病,风湿病,76.49,77.1,2.020752545331156,NOUN,5,2,3,3,1200,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7324,发作,发作,77.1,77.46,3.801493598483071,VERB,5,2,3,3,1200,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7325,因为,因为,77.99,78.29,9.073169679411498,ADP,5,3,1,2,1201,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7326,我,我,78.29,78.42,10.534098233242508,PRON,5,3,2,3,1201,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7327,缺乏,缺乏,78.42,78.74,7.470902538211705,VERB,5,2,1,2,1201,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7328,锻炼,锻炼,78.74,79.12,5.733270076952087,NOUN,5,2,5,3,1201,1,1,1,1,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0
7329,所,所,79.12,79.29,9.89196729849819,NOUN,5,2,1,2,1201,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7330,致,致,79.29,79.47,6.254167215848749,VERB,5,2,7,3,1201,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7331,我,我,79.98,80.19,10.534098233242508,PRON,5,3,2,3,1202,1,1,1,1,1,0,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7332,没有,没有,80.19,80.41,9.863041372805316,VERB,5,2,1,2,1202,2,2,2,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7333,功夫,功夫,80.41,80.61,5.389537374811699,NOUN,5,2,1,2,1202,1,1,2,2,1,1,4,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7334,闲逛,闲逛,80.61,80.95,-1.305636458102436,VERB,5,1,4,2,1202,1,1,1,1,0,0,3,2,3,2,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,2,3,2,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0
7335,我,我,81.47,81.63,10.534098233242508,PRON,5,3,2,3,1203,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7336,可,可,81.63,81.76,9.183302315982594,VERB,5,2,1,2,1203,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7337,是,是,81.76,81.89,11.813576063887458,VERB,5,2,1,2,1203,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7338,个,个,81.89,82.01,10.347959152135804,NUM,5,4,3,4,1203,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7339,严肃,严肃,82.01,82.31,6.153923474805685,NOUN,5,3,2,3,1203,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7340,的,的,82.31,82.41,13.549001743000456,PART,5,1,2,2,1203,1,1,4,4,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
7341,人,人,82.41,82.57,10.91693258096741,NOUN,5,2,6,3,1203,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7342,现在,现在,83.33,83.87,8.650170430526058,NOUN,5,3,2,3,1204,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7343,这,这,84.38,84.52,11.129278789292488,PRON,5,2,2,2,1205,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7344,是,是,84.52,84.65,11.813576063887458,VERB,5,2,1,2,1205,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7345,第三,第三,84.65,84.99,2.1019366195072067,NUM,5,2,1,2,1205,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7346,次,次,84.99,85.19,9.152645473077383,NUM,5,2,5,3,1205,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
7347,我,我,85.7,85.92,10.534098233242508,PRON,5,6,2,3,1206,1,1,1,1,1,1,2,2,1,1,5,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,5,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0
7348,计算,计算,85.92,86.2,7.489306432315755,VERB,5,2,3,3,1206,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7349,的,的,86.2,86.31,13.549001743000456,PART,5,1,2,2,1206,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0
7350,结果,结果,86.31,86.72,8.407588794330323,ADV,5,2,3,3,1206,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0
7351,是,是,87.0,87.22,11.813576063887458,VERB,5,2,1,2,1206,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7352,五亿一百万,501000000,87.22,88.5,-inf,NUM,5,2,4,3,1206,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7353,几百万,几百万,89.17,89.67,3.756000574968092,NUM,5,3,2,3,1207,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7354,什么,什么,89.67,90.06,9.138085113257745,DET,5,3,4,4,1207,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1
7355,这,这,90.73,90.9,11.129278789292488,DET,5,4,1,2,1208,1,1,1,1,1,1,2,2,1,1,4,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0
7356,位,位,90.9,91.02,8.577096988795265,NUM,5,2,3,3,1208,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7357,实业家,实业家,91.02,91.66,2.926060600304672,NOUN,5,2,3,3,1208,1,1,1,1,1,0,3,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7358,知道,知道,91.74,92.02,8.537073854883202,VERB,5,2,1,2,1208,2,1,2,2,1,1,2,2,1,1,4,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,1,1,4,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7359,要,要,92.02,92.16,10.12225671012577,VERB,5,7,1,2,1208,3,2,3,3,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7360,想,想,92.16,92.34,8.367560058756213,VERB,5,2,1,2,1208,3,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7361,安宁,安宁,92.34,92.76,4.006168871318375,VERB,5,2,2,2,1208,2,1,3,3,1,1,5,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,1,5,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
7362,是,是,92.76,92.97,11.813576063887458,VERB,5,3,1,2,1208,2,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7363,无望,无望,92.97,93.34,3.249598997511041,VERB,5,5,3,4,1208,2,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7364,的,的,93.34,93.42,13.549001743000456,PART,5,1,8,2,1208,1,1,2,2,1,1,7,4,5,4,5,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,7,4,5,4,5,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0
7365,了,了,93.42,93.6,11.717088826693631,PART,5,1,2,2,1208,1,1,1,1,0,0,3,2,3,2,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,2,3,2,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0
7366,就,就,94.2,94.32,10.143313771089671,ADV,5,2,2,2,1209,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7367,说道,说道,94.32,94.71,5.742294603489565,VERB,5,2,4,3,1209,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7368,几百万,几百万,95.51,96.05,3.756000574968092,NUM,5,3,1,2,1210,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
7369,个,个,96.05,96.16,10.347959152135804,NUM,5,2,3,3,1210,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7370,小,小,96.16,96.32,8.572982991353514,ADJ,5,2,2,2,1210,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7371,东西,东西,96.32,96.58,7.980025303465923,NOUN,5,2,6,3,1210,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7372,这些,这些,97.02,97.29,9.35458442856651,DET,5,4,2,3,1211,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
7373,小,小,97.29,97.42,8.572982991353514,ADJ,5,2,2,2,1211,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7374,东西,东西,97.42,97.7,7.980025303465923,NOUN,5,2,3,3,1211,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7375,有时,有时,98.0,98.42,6.880711880458391,ADV,5,3,2,3,1211,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7376,出现,出现,98.42,98.76,8.737683305477443,VERB,5,2,1,2,1211,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7377,在,在,98.76,98.88,11.76214703363635,ADP,5,2,1,2,1211,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7378,天空,天空,98.88,99.31,3.8650781376516,NOUN,5,3,2,3,1211,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7379,中,中,99.31,99.46,11.01019816111366,PART,5,1,6,2,1211,1,1,1,1,0,0,6,6,6,6,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6,6,6,6,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0
7380,苍蝇,苍蝇,100.41,100.73,2.811328550555712,VERB,5,4,3,4,1212,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7381,吗,吗,100.73,101.0,7.516993537684965,PART,5,1,2,2,1212,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7382,不,不,101.57,101.8,10.967124178394917,ADV,5,5,2,3,1213,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7383,是,是,101.8,102.06,11.813576063887458,VERB,5,2,3,3,1213,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7384,是,是,102.6,102.78,11.813576063887458,VERB,5,2,1,2,1214,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7385,些,些,102.78,103.17,8.317334188664633,NUM,5,5,2,3,1214,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
7386,闪闪发亮,发亮,103.51,104.31,0.142367241286922,VERB,5,2,3,3,1214,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7387,的,的,104.31,104.39,13.549001743000456,PART,5,1,2,2,1214,2,2,2,2,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
7388,小,小,104.39,104.54,8.572982991353514,ADJ,5,2,2,2,1214,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7389,东西,东西,104.54,104.86,7.980025303465923,NOUN,5,2,6,3,1214,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7390,是,是,105.6,105.77,11.813576063887458,VERB,5,4,1,2,1215,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7391,蜜蜂,蜜蜂,105.77,106.18,2.410093300709331,NOUN,5,2,4,3,1215,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7392,吗,吗,106.18,106.44,7.516993537684965,PART,5,1,2,2,1215,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7393,不,不,107.13,107.35,10.967124178394917,ADV,5,5,2,3,1216,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7394,是,是,107.35,107.58,11.813576063887458,VERB,5,2,3,3,1216,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7395,是,是,108.06,108.23,11.813576063887458,VERB,5,2,1,2,1217,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7396,金黄色,金黄色,108.23,108.75,-0.295714244149045,PROPN,5,4,2,3,1217,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
7397,的,的,108.75,108.85,13.549001743000456,PART,5,1,2,2,1217,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7398,小,小,108.85,109.0,8.572982991353514,ADJ,5,2,2,2,1217,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7399,东西,东西,109.0,109.3,7.980025303465923,NOUN,5,2,6,3,1217,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7400,这些,这些,110.0,110.32,9.35458442856651,DET,5,4,2,3,1218,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
7401,小,小,110.32,110.51,8.572982991353514,ADJ,5,2,2,2,1218,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
